algorithm,runtime,graph_nodes,Budget,Budget_numeric
non_spreading_minbudget,0.3933897000388242,401.0,"(55, [(388, 1), (260, 1), (393, 1), (269, 1), (398, 1), (270, 1), (400, 1), (17, 1), (148, 1), (278, 1), (151, 1), (26, 1), (28, 1), (288, 1), (167, 1), (169, 1), (170, 1), (174, 1), (47, 1), (306, 1), (178, 1), (53, 1), (312, 1), (185, 1), (186, 1), (56, 1), (61, 1), (194, 1), (195, 1), (324, 1), (71, 1), (199, 1), (201, 1), (328, 1), (76, 1), (209, 1), (82, 1), (211, 1), (216, 1), (348, 1), (220, 1), (222, 1), (224, 1), (226, 1), (98, 1), (356, 1), (103, 1), (360, 1), (106, 1), (109, 1), (366, 1), (369, 1), (243, 1), (378, 1), (252, 1)])",55.0
heuristic_minbudget,16.37432349997107,401.0,"(26, [(17, 1), (53, 1), (28, 1), (109, 1), (76, 1), (106, 1), (151, 1), (26, 1), (194, 1), (167, 1), (185, 1), (61, 1), (56, 1), (47, 1), (199, 1), (71, 1), (170, 1), (103, 1), (148, 1), (169, 1), (186, 1), (195, 1), (98, 1), (174, 1), (178, 1), (82, 1)])",26.0
non_spreading_dirlaynet_minbudget,3.6031341000343673,401.0,"(60, [(1, 1), (4, 1), (9, 1), (29, 1), (30, 1), (32, 1), (33, 1), (35, 1), (41, 1), (49, 1), (52, 1), (53, 1), (57, 1), (60, 1), (74, 1), (85, 1), (101, 1), (109, 1), (110, 1), (123, 1), (125, 1), (129, 1), (141, 1), (146, 1), (147, 1), (148, 1), (149, 1), (151, 1), (156, 1), (160, 1), (163, 1), (164, 1), (168, 1), (173, 1), (174, 1), (184, 1), (195, 1), (198, 1), (200, 1), (206, 1), (209, 1), (214, 1), (220, 1), (223, 1), (225, 1), (240, 1), (247, 1), (252, 1), (260, 1), (267, 1), (272, 1), (290, 1), (329, 1), (335, 1), (361, 1), (362, 1), (366, 1), (391, 1), (397, 1), (400, 1), (202, 2), (232, 2), (255, 2), (259, 2), (264, 2), (282, 2), (287, 2), (295, 2), (309, 2), (323, 2), (327, 2), (333, 2), (336, 2), (344, 2), (349, 2), (357, 2), (367, 2), (381, 2), (382, 2), (393, 2)])",60.0
non_spreading_minbudget,0.4893731000483967,401.0,"(80, [(1, 1), (259, 1), (4, 1), (260, 1), (264, 1), (9, 1), (267, 1), (272, 1), (282, 1), (29, 1), (30, 1), (287, 1), (32, 1), (33, 1), (290, 1), (35, 1), (295, 1), (41, 1), (49, 1), (52, 1), (53, 1), (309, 1), (57, 1), (60, 1), (323, 1), (327, 1), (329, 1), (74, 1), (333, 1), (335, 1), (336, 1), (85, 1), (344, 1), (349, 1), (101, 1), (357, 1), (361, 1), (362, 1), (109, 1), (110, 1), (366, 1), (367, 1), (123, 1), (125, 1), (381, 1), (382, 1), (129, 1), (391, 1), (393, 1), (141, 1), (397, 1), (400, 1), (146, 1), (147, 1), (148, 1), (149, 1), (151, 1), (156, 1), (160, 1), (163, 1), (164, 1), (168, 1), (173, 1), (174, 1), (184, 1), (195, 1), (198, 1), (200, 1), (202, 1), (206, 1), (209, 1), (214, 1), (220, 1), (223, 1), (225, 1), (232, 1), (240, 1), (247, 1), (252, 1), (255, 1)])",80.0
heuristic_minbudget,18.908830100030173,401.0,"(39, [(146, 1), (4, 1), (160, 1), (163, 1), (168, 1), (101, 1), (109, 1), (156, 1), (32, 1), (164, 1), (33, 1), (53, 1), (125, 1), (60, 1), (151, 1), (1, 1), (30, 1), (141, 1), (52, 1), (147, 1), (173, 1), (198, 1), (129, 1), (29, 1), (74, 1), (148, 1), (35, 1), (9, 1), (49, 1), (110, 1), (195, 1), (184, 1), (174, 1), (123, 1), (57, 1), (149, 1), (85, 1), (200, 1), (41, 1)])",39.0
non_spreading_dirlaynet_minbudget,2.4147154000238515,401.0,"(3, [(2, 1), (143, 1), (387, 1), (123, 2)])",3.0
non_spreading_minbudget,0.2886942999903112,401.0,"(4, [(123, 1), (2, 1), (387, 1), (143, 1)])",4.0
heuristic_minbudget,4.949282499961555,401.0,"(2, [(2, 1), (13, 1), (143, 2), (123, 2), (164, 3), (187, 3), (289, 4), (258, 4)])",2.0
non_spreading_dirlaynet_minbudget,2.52761270001065,401.0,"(21, [(2, 1), (4, 1), (10, 1), (15, 1), (36, 1), (40, 1), (62, 1), (66, 1), (68, 1), (92, 1), (114, 1), (124, 1), (153, 1), (158, 1), (192, 1), (199, 1), (250, 1), (279, 1), (287, 1), (302, 1), (348, 1), (94, 2), (98, 2), (122, 2), (125, 2), (136, 2), (154, 2), (162, 2), (189, 2), (243, 2), (265, 2), (346, 2), (355, 2), (359, 2), (197, 3), (214, 3), (282, 3), (314, 3), (345, 3), (350, 3), (358, 3), (284, 4), (294, 4), (325, 4), (336, 4), (370, 4), (363, 5), (381, 5), (388, 5)])",21.0
non_spreading_minbudget,0.3945148000493645,401.0,"(49, [(2, 1), (388, 1), (4, 1), (136, 1), (265, 1), (10, 1), (15, 1), (279, 1), (153, 1), (154, 1), (282, 1), (284, 1), (158, 1), (287, 1), (162, 1), (36, 1), (294, 1), (40, 1), (302, 1), (314, 1), (189, 1), (62, 1), (192, 1), (66, 1), (68, 1), (325, 1), (197, 1), (199, 1), (336, 1), (214, 1), (345, 1), (346, 1), (348, 1), (92, 1), (94, 1), (350, 1), (98, 1), (355, 1), (358, 1), (359, 1), (250, 1), (363, 1), (114, 1), (381, 1), (243, 1), (370, 1), (125, 1), (122, 1), (124, 1)])",49.0
heuristic_minbudget,7.1027979999780655,401.0,"(11, [(68, 1), (2, 1), (10, 1), (15, 1), (66, 1), (62, 1), (36, 1), (40, 1), (4, 1), (13, 1), (76, 1), (94, 2), (98, 2), (153, 2), (114, 2), (92, 2), (158, 2), (125, 2), (154, 2), (136, 2), (124, 2), (122, 2), (214, 3), (192, 3), (162, 3), (199, 3), (197, 3), (189, 3), (164, 3), (187, 3), (213, 3), (224, 3), (165, 3), (314, 4), (279, 4), (284, 4), (265, 4), (287, 4), (294, 4), (243, 4), (282, 4), (302, 4), (250, 4), (289, 4)])",11.0
non_spreading_dirlaynet_minbudget,2.543366199999582,401.0,"(80, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1), (73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1)])",80.0
non_spreading_minbudget,0.309454399975948,401.0,"(80, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1), (73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1)])",80.0
heuristic_minbudget,7.619573399948422,401.0,"(24, [(76, 1), (75, 1), (24, 1), (50, 1), (57, 1), (45, 1), (43, 1), (79, 1), (80, 1), (30, 1), (10, 1), (39, 1), (56, 1), (7, 1), (12, 1), (19, 1), (37, 1), (62, 1), (36, 1), (74, 1), (73, 1), (22, 1), (4, 1), (18, 1), (126, 2), (103, 2), (105, 2), (150, 2), (155, 2), (90, 2), (138, 2), (130, 2), (137, 2), (134, 2), (154, 2), (99, 2), (147, 2), (119, 2), (95, 2), (144, 2), (96, 2), (122, 2), (82, 2), (94, 2), (131, 2), (132, 2), (159, 2), (100, 2), (187, 3), (224, 3), (176, 3), (201, 3), (225, 3), (212, 3), (227, 3), (193, 3), (204, 3), (181, 3), (210, 3), (171, 3), (220, 3), (168, 3), (191, 3), (231, 3), (175, 3), (223, 3), (228, 3), (164, 3), (214, 3), (213, 3), (165, 3), (207, 3), (258, 4), (315, 4), (309, 4), (277, 4), (267, 4), (248, 4), (265, 4), (252, 4), (297, 4), (262, 4), (260, 4), (295, 4), (319, 4), (311, 4), (276, 4), (302, 4), (317, 4), (306, 4), (300, 4), (263, 4), (257, 4), (289, 4), (245, 4), (285, 4)])",24.0
non_spreading_dirlaynet_minbudget,2.7942006000084803,401.0,"(80, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1), (73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1)])",80.0
non_spreading_minbudget,0.3255270000081509,401.0,"(80, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1), (73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1)])",80.0
heuristic_minbudget,10.966030499956103,401.0,"(26, [(55, 1), (43, 1), (71, 1), (39, 1), (12, 1), (19, 1), (66, 1), (53, 1), (74, 1), (42, 1), (20, 1), (16, 1), (4, 1), (18, 1), (13, 1), (76, 1), (75, 1), (52, 1), (70, 1), (49, 1), (78, 1), (24, 1), (46, 1), (48, 1), (50, 1), (44, 1), (94, 2), (131, 2), (150, 2), (100, 2), (115, 2), (85, 2), (98, 2), (153, 2), (114, 2), (143, 2), (130, 2), (123, 2), (101, 2), (106, 2), (125, 2), (89, 2), (86, 2), (108, 2), (111, 2), (121, 2), (99, 2), (117, 2), (95, 2), (124, 2), (84, 2), (118, 2), (165, 3), (201, 3), (205, 3), (162, 3), (193, 3), (185, 3), (169, 3), (211, 3), (194, 3), (171, 3), (172, 3), (167, 3), (177, 3), (188, 3), (223, 3), (161, 3), (174, 3), (164, 3), (187, 3), (214, 3), (213, 3), (224, 3), (207, 3), (186, 3), (176, 3), (225, 3), (289, 4), (251, 4), (271, 4), (242, 4), (297, 4), (273, 4), (295, 4), (272, 4), (286, 4), (269, 4), (296, 4), (274, 4), (256, 4), (299, 4), (276, 4), (302, 4), (301, 4), (266, 4), (258, 4), (245, 4), (315, 4), (285, 4), (253, 4), (259, 4), (309, 4), (313, 4)])",26.0
non_spreading_dirlaynet_minbudget,2.30825449997792,401.0,"(5, [(11, 1), (43, 1), (87, 1), (267, 1), (397, 1), (136, 2), (180, 2), (176, 3)])",5.0
non_spreading_minbudget,0.2477672000532038,401.0,"(8, [(136, 1), (43, 1), (267, 1), (397, 1), (11, 1), (176, 1), (180, 1), (87, 1)])",8.0
heuristic_minbudget,4.817273499967996,401.0,"(2, [(43, 1), (11, 1), (136, 2), (87, 2), (176, 3), (180, 3), (267, 4), (289, 4)])",2.0
non_spreading_dirlaynet_minbudget,2.857030599960126,401.0,"(80, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1), (73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1)])",80.0
non_spreading_minbudget,0.362202399992384,401.0,"(80, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1), (73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1)])",80.0
heuristic_minbudget,7.6945401999983005,401.0,"(20, [(43, 1), (68, 1), (74, 1), (64, 1), (25, 1), (53, 1), (58, 1), (42, 1), (73, 1), (35, 1), (13, 1), (76, 1), (75, 1), (52, 1), (70, 1), (49, 1), (55, 1), (78, 1), (24, 1), (46, 1), (94, 2), (103, 2), (100, 2), (151, 2), (152, 2), (129, 2), (155, 2), (114, 2), (93, 2), (92, 2), (125, 2), (112, 2), (104, 2), (111, 2), (91, 2), (146, 2), (124, 2), (82, 2), (126, 2), (105, 2), (201, 3), (236, 3), (162, 3), (193, 3), (218, 3), (237, 3), (180, 3), (189, 3), (240, 3), (173, 3), (178, 3), (220, 3), (219, 3), (177, 3), (170, 3), (231, 3), (175, 3), (238, 3), (161, 3), (208, 3), (245, 4), (259, 4), (313, 4), (270, 4), (265, 4), (314, 4), (305, 4), (295, 4), (272, 4), (293, 4), (318, 4), (268, 4), (282, 4), (266, 4), (290, 4), (320, 4), (300, 4), (257, 4), (289, 4), (258, 4)])",20.0
non_spreading_dirlaynet_minbudget,2.7656654000165872,401.0,"(16, [(13, 1), (45, 1), (48, 1), (52, 1), (67, 1), (75, 1), (93, 1), (149, 1), (225, 1), (232, 1), (250, 1), (264, 1), (275, 1), (327, 1), (343, 1), (346, 1), (126, 2), (127, 2), (148, 2), (195, 2), (222, 2), (236, 2), (248, 2), (286, 2), (324, 2), (371, 2), (170, 3), (173, 3), (202, 3), (266, 3), (312, 3), (345, 3), (355, 3), (288, 4), (314, 4), (361, 4), (363, 4), (388, 4), (367, 5), (383, 5)])",16.0
non_spreading_minbudget,0.3120470999856479,401.0,"(40, [(388, 1), (383, 1), (264, 1), (266, 1), (13, 1), (275, 1), (148, 1), (149, 1), (286, 1), (288, 1), (170, 1), (45, 1), (173, 1), (48, 1), (52, 1), (312, 1), (314, 1), (195, 1), (324, 1), (67, 1), (327, 1), (202, 1), (75, 1), (343, 1), (345, 1), (346, 1), (93, 1), (222, 1), (225, 1), (355, 1), (232, 1), (361, 1), (363, 1), (236, 1), (367, 1), (371, 1), (248, 1), (250, 1), (126, 1), (127, 1)])",40.0
heuristic_minbudget,5.596080099989194,401.0,"(9, [(13, 1), (75, 1), (52, 1), (48, 1), (45, 1), (67, 1), (76, 1), (70, 1), (49, 1), (126, 2), (127, 2), (149, 2), (93, 2), (148, 2), (82, 2), (94, 2), (103, 2), (105, 2), (236, 3), (225, 3), (202, 3), (222, 3), (195, 3), (173, 3), (232, 3), (170, 3), (164, 3), (248, 4), (275, 4), (286, 4), (314, 4), (288, 4), (264, 4), (266, 4), (312, 4), (250, 4)])",9.0
non_spreading_dirlaynet_minbudget,2.724424199957866,401.0,"(80, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1), (73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1)])",80.0
non_spreading_minbudget,0.4097362000029534,401.0,"(80, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1), (73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1)])",80.0
heuristic_minbudget,8.461172400042415,401.0,"(23, [(13, 1), (75, 1), (49, 1), (24, 1), (33, 1), (28, 1), (27, 1), (61, 1), (77, 1), (56, 1), (12, 1), (19, 1), (9, 1), (53, 1), (74, 1), (20, 1), (38, 1), (40, 1), (31, 1), (21, 1), (69, 1), (76, 1), (52, 1), (126, 2), (103, 2), (115, 2), (85, 2), (157, 2), (93, 2), (92, 2), (101, 2), (125, 2), (89, 2), (86, 2), (102, 2), (140, 2), (104, 2), (121, 2), (136, 2), (117, 2), (84, 2), (96, 2), (141, 2), (135, 2), (82, 2), (94, 2), (186, 3), (199, 3), (227, 3), (169, 3), (240, 3), (233, 3), (217, 3), (219, 3), (175, 3), (235, 3), (203, 3), (226, 3), (164, 3), (187, 3), (214, 3), (213, 3), (224, 3), (165, 3), (207, 3), (176, 3), (201, 3), (225, 3), (205, 3), (285, 4), (251, 4), (253, 4), (254, 4), (265, 4), (314, 4), (303, 4), (278, 4), (287, 4), (273, 4), (292, 4), (264, 4), (319, 4), (268, 4), (243, 4), (299, 4), (276, 4), (291, 4), (308, 4), (306, 4), (266, 4), (320, 4), (316, 4)])",23.0
non_spreading_dirlaynet_minbudget,2.842907899990678,401.0,"(80, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1), (73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1)])",80.0
non_spreading_minbudget,0.3109014999936335,401.0,"(80, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (29, 1), (30, 1), (31, 1), (32, 1), (33, 1), (34, 1), (35, 1), (36, 1), (37, 1), (38, 1), (39, 1), (40, 1), (41, 1), (42, 1), (43, 1), (44, 1), (45, 1), (46, 1), (47, 1), (48, 1), (49, 1), (50, 1), (51, 1), (52, 1), (53, 1), (54, 1), (55, 1), (56, 1), (57, 1), (58, 1), (59, 1), (60, 1), (61, 1), (62, 1), (63, 1), (64, 1), (65, 1), (66, 1), (67, 1), (68, 1), (69, 1), (70, 1), (71, 1), (72, 1), (73, 1), (74, 1), (75, 1), (76, 1), (77, 1), (78, 1), (79, 1), (80, 1)])",80.0
heuristic_minbudget,9.879862600006163,401.0,"(29, [(75, 1), (52, 1), (70, 1), (24, 1), (33, 1), (45, 1), (39, 1), (25, 1), (19, 1), (14, 1), (74, 1), (22, 1), (51, 1), (13, 1), (76, 1), (49, 1), (55, 1), (78, 1), (46, 1), (48, 1), (50, 1), (44, 1), (57, 1), (65, 1), (28, 1), (43, 1), (27, 1), (71, 1), (54, 1), (126, 2), (132, 2), (115, 2), (151, 2), (85, 2), (98, 2), (157, 2), (143, 2), (93, 2), (120, 2), (130, 2), (158, 2), (125, 2), (89, 2), (137, 2), (107, 2), (117, 2), (133, 2), (91, 2), (139, 2), (83, 2), (96, 2), (141, 2), (82, 2), (94, 2), (103, 2), (105, 2), (131, 2), (150, 2), (164, 3), (187, 3), (214, 3), (201, 3), (225, 3), (234, 3), (236, 3), (193, 3), (185, 3), (222, 3), (171, 3), (173, 3), (229, 3), (233, 3), (219, 3), (235, 3), (203, 3), (228, 3), (161, 3), (174, 3), (213, 3), (224, 3), (165, 3), (207, 3), (186, 3), (176, 3), (205, 3), (192, 3), (162, 3), (258, 4), (245, 4), (285, 4), (251, 4), (253, 4), (309, 4), (313, 4), (277, 4), (270, 4), (284, 4), (303, 4), (305, 4), (294, 4), (280, 4), (297, 4), (262, 4), (273, 4), (264, 4), (269, 4), (311, 4), (276, 4), (282, 4), (247, 4), (306, 4), (290, 4), (316, 4), (246, 4), (263, 4), (250, 4)])",29.0
non_spreading_dirlaynet_minbudget,2.854623899969738,401.0,"(32, [(3, 1), (9, 1), (20, 1), (22, 1), (24, 1), (26, 1), (28, 1), (52, 1), (54, 1), (55, 1), (58, 1), (67, 1), (70, 1), (77, 1), (85, 1), (94, 1), (105, 1), (107, 1), (113, 1), (131, 1), (152, 1), (156, 1), (216, 1), (224, 1), (257, 1), (269, 1), (281, 1), (335, 1), (340, 1), (366, 1), (373, 1), (379, 1), (109, 2), (111, 2), (115, 2), (118, 2), (140, 2), (148, 2), (154, 2), (177, 2), (223, 2), (253, 2), (272, 2), (301, 2), (304, 2), (332, 2), (342, 2), (361, 2), (384, 2), (219, 3), (237, 3), (254, 3), (274, 3), (283, 3), (292, 3), (325, 3), (333, 3), (388, 3), (400, 3), (249, 4), (256, 4), (279, 4), (320, 4), (322, 4), (323, 4), (327, 4), (394, 4), (380, 5), (381, 5), (383, 5), (398, 5)])",32.0
non_spreading_minbudget,0.3870049000252038,401.0,"(71, [(256, 1), (257, 1), (3, 1), (9, 1), (269, 1), (272, 1), (274, 1), (20, 1), (22, 1), (279, 1), (24, 1), (281, 1), (26, 1), (283, 1), (28, 1), (292, 1), (301, 1), (304, 1), (52, 1), (54, 1), (55, 1), (58, 1), (320, 1), (322, 1), (323, 1), (67, 1), (325, 1), (70, 1), (327, 1), (332, 1), (333, 1), (77, 1), (335, 1), (340, 1), (85, 1), (342, 1), (94, 1), (105, 1), (361, 1), (107, 1), (109, 1), (366, 1), (111, 1), (113, 1), (115, 1), (373, 1), (118, 1), (379, 1), (380, 1), (381, 1), (383, 1), (384, 1), (131, 1), (388, 1), (394, 1), (140, 1), (398, 1), (400, 1), (148, 1), (152, 1), (154, 1), (156, 1), (177, 1), (216, 1), (219, 1), (223, 1), (224, 1), (237, 1), (249, 1), (253, 1), (254, 1)])",71.0
heuristic_minbudget,5.996453500003554,401.0,"(15, [(52, 1), (70, 1), (55, 1), (24, 1), (28, 1), (54, 1), (77, 1), (67, 1), (9, 1), (26, 1), (58, 1), (20, 1), (22, 1), (3, 1), (13, 1), (94, 2), (105, 2), (131, 2), (115, 2), (85, 2), (156, 2), (152, 2), (109, 2), (140, 2), (148, 2), (107, 2), (111, 2), (154, 2), (113, 2), (118, 2), (224, 3), (237, 3), (219, 3), (177, 3), (223, 3), (216, 3), (164, 3), (187, 3), (214, 3), (213, 3), (165, 3), (207, 3), (186, 3), (176, 3), (201, 3), (253, 4), (281, 4), (304, 4), (254, 4), (279, 4), (283, 4), (292, 4), (272, 4), (269, 4), (249, 4), (274, 4), (256, 4), (301, 4), (320, 4), (257, 4)])",15.0
