algorithm,runtime,graph_nodes,Budget
heuristic_minbudget,1.465969100012444,201,"(5, [(39, 1), (4, 1), (13, 1), (33, 1), (34, 1), (71, 2), (53, 2), (72, 2), (41, 2), (43, 2), (102, 3), (97, 3), (120, 3), (93, 3), (96, 3), (157, 4), (158, 4), (141, 4), (149, 4), (136, 4)])"
non_spreading_dirlaynet_minbudget,0.6617596999858506,201,"(2, [(12, 1), (158, 1), (193, 1), (81, 2)])"
non_spreading_minbudget,0.04442409996408969,201,"(4, [(81, 1), (193, 1), (12, 1), (158, 1)])"
heuristic_minbudget,1.3837943999678828,201,"(1, [(12, 1), (41, 2), (81, 3), (158, 4), (193, 5)])"
non_spreading_dirlaynet_minbudget,0.6214926000102423,201,"(14, [(22, 1), (32, 1), (34, 1), (36, 1), (42, 1), (45, 1), (55, 1), (61, 1), (85, 1), (92, 1), (93, 1), (102, 1), (131, 1), (135, 1), (49, 2), (58, 2), (66, 2), (80, 2), (94, 2), (105, 2), (129, 2), (136, 2), (191, 2), (82, 3), (98, 3), (145, 3), (151, 3), (196, 3), (146, 4), (147, 4), (185, 4), (170, 5)])"
non_spreading_minbudget,0.05208850000053644,201,"(32, [(129, 1), (131, 1), (135, 1), (136, 1), (145, 1), (146, 1), (147, 1), (22, 1), (151, 1), (32, 1), (34, 1), (36, 1), (42, 1), (170, 1), (45, 1), (49, 1), (55, 1), (185, 1), (58, 1), (61, 1), (191, 1), (66, 1), (196, 1), (80, 1), (82, 1), (85, 1), (92, 1), (93, 1), (94, 1), (98, 1), (102, 1), (105, 1)])"
heuristic_minbudget,1.5668332999921404,201,"(8, [(34, 1), (22, 1), (36, 1), (32, 1), (33, 1), (37, 1), (35, 1), (9, 1), (80, 2), (58, 2), (49, 2), (61, 2), (66, 2), (42, 2), (45, 2), (55, 2), (102, 3), (92, 3), (82, 3), (94, 3), (85, 3), (98, 3), (93, 3), (105, 3), (136, 4), (135, 4), (151, 4), (131, 4), (146, 4), (129, 4), (147, 4), (145, 4)])"
non_spreading_dirlaynet_minbudget,0.5207089000032283,197,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])"
non_spreading_minbudget,0.12785039999289438,197,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])"
heuristic_minbudget,1.5904972999705933,197,"(8, [(17, 1), (18, 1), (12, 1), (7, 1), (2, 1), (6, 1), (24, 1), (8, 1), (33, 2), (39, 2), (31, 2), (47, 2), (37, 2), (46, 2), (55, 2), (45, 2), (73, 3), (58, 3), (81, 3), (65, 3), (75, 3), (83, 3), (79, 3), (64, 3), (96, 4), (98, 4), (97, 4), (90, 4), (107, 4), (89, 4), (106, 4), (110, 4), (130, 5), (135, 5), (114, 5), (117, 5), (133, 5), (122, 5), (125, 5), (121, 5), (146, 6), (144, 6), (149, 6), (168, 6), (160, 6), (167, 6), (166, 6), (150, 6)])"
non_spreading_dirlaynet_minbudget,0.5065527000115253,197,"(2, [(123, 1), (183, 1)])"
non_spreading_minbudget,0.036128100007772446,197,"(2, [(123, 1), (183, 1)])"
heuristic_minbudget,0.9906373000121675,197,"(1, [(6, 1), (31, 2), (79, 3), (96, 4), (123, 5), (166, 6)])"
non_spreading_dirlaynet_minbudget,0.5337549999821931,197,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1)])"
non_spreading_minbudget,0.04821420001098886,197,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1)])"
heuristic_minbudget,0.9466634999844246,197,"(7, [(6, 1), (1, 1), (25, 1), (22, 1), (11, 1), (24, 1), (8, 1), (46, 2), (40, 2), (29, 2), (32, 2), (34, 2), (31, 2), (47, 2), (79, 3), (58, 3), (81, 3), (68, 3), (64, 3), (72, 3), (73, 3), (86, 4), (95, 4), (92, 4), (96, 4), (98, 4), (107, 4), (89, 4), (139, 5), (130, 5), (119, 5), (137, 5), (135, 5), (122, 5), (115, 5), (156, 6), (149, 6), (160, 6), (166, 6), (150, 6), (152, 6), (141, 6)])"
non_spreading_dirlaynet_minbudget,0.5587475000065751,197,"(5, [(18, 1), (50, 1), (81, 1), (122, 1), (178, 1), (30, 2), (105, 2), (92, 3), (106, 4)])"
non_spreading_minbudget,0.033544699952472,197,"(9, [(105, 1), (106, 1), (81, 1), (18, 1), (50, 1), (178, 1), (122, 1), (92, 1), (30, 1)])"
heuristic_minbudget,1.0035547000006773,197,"(3, [(18, 1), (6, 1), (24, 1), (30, 2), (50, 2), (31, 2), (81, 3), (79, 3), (64, 3), (106, 4), (105, 4), (92, 4), (122, 5), (126, 5), (139, 5), (166, 6), (150, 6), (152, 6)])"
non_spreading_dirlaynet_minbudget,0.5295390000101179,197,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])"
non_spreading_minbudget,0.048804499965626746,197,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])"
heuristic_minbudget,1.5452077999943867,197,"(8, [(28, 1), (18, 1), (12, 1), (6, 1), (24, 1), (8, 1), (19, 1), (10, 1), (33, 2), (55, 2), (45, 2), (52, 2), (54, 2), (36, 2), (48, 2), (50, 2), (73, 3), (67, 3), (81, 3), (82, 3), (76, 3), (79, 3), (64, 3), (72, 3), (106, 4), (93, 4), (109, 4), (105, 4), (90, 4), (103, 4), (96, 4), (98, 4), (126, 5), (139, 5), (129, 5), (130, 5), (119, 5), (116, 5), (121, 5), (118, 5), (168, 6), (160, 6), (164, 6), (145, 6), (155, 6), (142, 6), (166, 6), (150, 6)])"
non_spreading_dirlaynet_minbudget,0.6064976999768987,197,"(10, [(7, 1), (8, 1), (20, 1), (22, 1), (42, 1), (46, 1), (47, 1), (53, 1), (105, 1), (115, 1), (131, 1), (153, 1), (33, 2), (44, 2), (49, 2), (59, 2), (99, 2), (138, 2), (192, 2), (62, 3), (90, 3), (124, 3), (183, 3), (100, 4), (116, 4), (169, 4), (121, 5), (191, 5)])"
non_spreading_minbudget,0.049092400004155934,197,"(28, [(192, 1), (131, 1), (7, 1), (8, 1), (138, 1), (20, 1), (22, 1), (153, 1), (90, 1), (33, 1), (99, 1), (100, 1), (169, 1), (42, 1), (105, 1), (44, 1), (46, 1), (47, 1), (49, 1), (115, 1), (116, 1), (53, 1), (183, 1), (121, 1), (59, 1), (124, 1), (62, 1), (191, 1)])"
heuristic_minbudget,1.0231056999764405,197,"(7, [(8, 1), (20, 1), (22, 1), (7, 1), (6, 1), (24, 1), (19, 1), (33, 2), (47, 2), (46, 2), (44, 2), (49, 2), (53, 2), (42, 2), (62, 3), (59, 3), (79, 3), (64, 3), (72, 3), (73, 3), (80, 3), (105, 4), (100, 4), (90, 4), (99, 4), (96, 4), (98, 4), (107, 4), (138, 5), (116, 5), (124, 5), (121, 5), (131, 5), (115, 5), (126, 5), (153, 6), (166, 6), (150, 6), (152, 6), (141, 6), (146, 6), (158, 6)])"
non_spreading_dirlaynet_minbudget,0.4959072999772616,197,"(5, [(4, 1), (68, 1), (118, 1), (122, 1), (170, 1), (35, 2), (84, 2), (105, 2), (79, 3), (85, 3), (91, 4), (150, 4), (154, 5), (147, 6)])"
non_spreading_minbudget,0.043774600024335086,197,"(14, [(35, 1), (4, 1), (68, 1), (122, 1), (105, 1), (170, 1), (79, 1), (147, 1), (84, 1), (85, 1), (118, 1), (150, 1), (154, 1), (91, 1)])"
heuristic_minbudget,1.0894175000139512,197,"(3, [(4, 1), (6, 1), (24, 1), (35, 2), (31, 2), (47, 2), (79, 3), (84, 3), (68, 3), (91, 4), (105, 4), (85, 4), (118, 5), (122, 5), (126, 5), (150, 6), (147, 6), (154, 6)])"
non_spreading_dirlaynet_minbudget,0.5375620000413619,197,"(8, [(5, 1), (17, 1), (18, 1), (27, 1), (53, 1), (57, 1), (76, 1), (150, 1), (155, 1), (166, 1), (49, 2), (72, 2), (87, 2), (120, 2), (193, 2), (65, 3), (97, 3), (127, 3), (188, 3), (113, 4), (172, 4), (118, 5), (191, 5)])"
non_spreading_minbudget,0.12732859997777268,197,"(23, [(65, 1), (193, 1), (5, 1), (72, 1), (76, 1), (17, 1), (18, 1), (150, 1), (87, 1), (27, 1), (155, 1), (97, 1), (166, 1), (172, 1), (127, 1), (49, 1), (113, 1), (53, 1), (118, 1), (120, 1), (57, 1), (188, 1), (191, 1)])"
heuristic_minbudget,0.898174999980256,197,"(4, [(5, 1), (27, 1), (17, 1), (18, 1), (53, 2), (49, 2), (31, 2), (47, 2), (72, 3), (65, 3), (57, 3), (76, 3), (97, 4), (87, 4), (96, 4), (98, 4), (118, 5), (120, 5), (127, 5), (113, 5), (166, 6), (150, 6), (155, 6), (152, 6)])"
non_spreading_dirlaynet_minbudget,0.5172280999831855,197,"(6, [(4, 1), (5, 1), (48, 1), (53, 1), (57, 1), (89, 1), (149, 1), (34, 2), (40, 2), (123, 2), (143, 2), (114, 3), (166, 3), (127, 4)])"
non_spreading_minbudget,0.042970400012563914,197,"(14, [(34, 1), (4, 1), (5, 1), (166, 1), (40, 1), (143, 1), (48, 1), (114, 1), (149, 1), (53, 1), (89, 1), (123, 1), (127, 1), (57, 1)])"
heuristic_minbudget,0.869424499978777,197,"(4, [(5, 1), (4, 1), (6, 1), (24, 1), (48, 2), (40, 2), (53, 2), (34, 2), (57, 3), (79, 3), (64, 3), (72, 3), (89, 4), (96, 4), (98, 4), (107, 4), (114, 5), (123, 5), (127, 5), (126, 5)])"
non_spreading_dirlaynet_minbudget,0.4987268000259064,197,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])"
non_spreading_minbudget,0.051578299957327545,197,"(28, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1), (27, 1), (28, 1), (36, 1)])"
heuristic_minbudget,1.5458882999955676,197,"(9, [(17, 1), (18, 1), (12, 1), (21, 1), (2, 1), (6, 1), (24, 1), (8, 1), (19, 1), (30, 2), (35, 2), (40, 2), (53, 2), (50, 2), (31, 2), (47, 2), (33, 2), (37, 2), (73, 3), (77, 3), (59, 3), (68, 3), (79, 3), (64, 3), (72, 3), (80, 3), (74, 3), (89, 4), (110, 4), (97, 4), (93, 4), (86, 4), (104, 4), (90, 4), (100, 4), (85, 4), (118, 5), (130, 5), (124, 5), (113, 5), (126, 5), (139, 5), (129, 5), (128, 5), (114, 5), (152, 6), (150, 6), (144, 6), (151, 6), (145, 6), (142, 6), (166, 6), (141, 6), (146, 6)])"
non_spreading_dirlaynet_minbudget,0.4966906000045128,201,"(4, [(8, 1), (107, 1), (155, 1), (186, 1), (31, 2), (41, 2), (56, 3)])"
non_spreading_minbudget,0.031616599997505546,201,"(7, [(8, 1), (41, 1), (107, 1), (56, 1), (186, 1), (155, 1), (31, 1)])"
heuristic_minbudget,0.8629430000437424,201,"(2, [(8, 1), (20, 1), (31, 2), (37, 2), (56, 3), (41, 3), (76, 4), (64, 4), (84, 5), (94, 5), (107, 6), (108, 6), (122, 7), (123, 7), (155, 8), (143, 8), (174, 9), (178, 9)])"
non_spreading_dirlaynet_minbudget,0.4252152999979444,201,"(19, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (36, 1), (28, 2)])"
non_spreading_minbudget,0.03302510001230985,201,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (28, 1), (36, 1)])"
heuristic_minbudget,1.3469031000277027,201,"(6, [(10, 1), (11, 1), (1, 1), (13, 1), (19, 1), (20, 1), (22, 2), (31, 2), (34, 2), (38, 2), (33, 2), (37, 2), (53, 3), (56, 3), (42, 3), (59, 3), (43, 3), (51, 3), (66, 4), (63, 4), (68, 4), (76, 4), (64, 4), (75, 4), (91, 5), (84, 5), (94, 5), (99, 5), (100, 5), (81, 5), (108, 6), (112, 6), (103, 6), (119, 6), (111, 6), (117, 6), (126, 7), (129, 7), (130, 7), (135, 7), (122, 7), (123, 7), (143, 8), (155, 8), (153, 8), (144, 8), (146, 8), (152, 8), (164, 9), (168, 9), (174, 9), (178, 9), (179, 9), (165, 9)])"
non_spreading_dirlaynet_minbudget,0.43356129998574033,201,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (36, 1)])"
non_spreading_minbudget,0.03252750000683591,201,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (36, 1)])"
heuristic_minbudget,1.1242112999898382,201,"(8, [(17, 1), (13, 1), (15, 1), (20, 1), (10, 1), (11, 1), (2, 1), (5, 1), (32, 2), (29, 2), (23, 2), (37, 2), (28, 2), (21, 2), (25, 2), (36, 2), (42, 3), (58, 3), (45, 3), (44, 3), (52, 3), (53, 3), (59, 3), (43, 3), (76, 4), (66, 4), (63, 4), (70, 4), (77, 4), (62, 4), (64, 4), (75, 4), (94, 5), (99, 5), (81, 5), (93, 5), (96, 5), (85, 5), (86, 5), (84, 5), (108, 6), (111, 6), (117, 6), (102, 6), (109, 6), (107, 6), (101, 6), (115, 6), (126, 7), (128, 7), (125, 7), (131, 7), (136, 7), (122, 7), (123, 7), (124, 7), (150, 8), (154, 8), (142, 8), (157, 8), (143, 8), (155, 8), (156, 8), (153, 8), (165, 9), (170, 9), (177, 9), (174, 9), (178, 9), (179, 9), (166, 9), (167, 9)])"
non_spreading_dirlaynet_minbudget,0.500439599971287,201,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1)])"
non_spreading_minbudget,0.032493899983819574,201,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1)])"
heuristic_minbudget,1.1194858999806456,201,"(8, [(20, 1), (2, 1), (14, 1), (15, 1), (10, 1), (11, 1), (5, 1), (17, 1), (24, 2), (29, 2), (39, 2), (38, 2), (27, 2), (37, 2), (28, 2), (32, 2), (41, 3), (56, 3), (52, 3), (42, 3), (53, 3), (59, 3), (43, 3), (51, 3), (69, 4), (67, 4), (68, 4), (62, 4), (76, 4), (64, 4), (66, 4), (75, 4), (92, 5), (97, 5), (91, 5), (93, 5), (98, 5), (90, 5), (84, 5), (94, 5), (111, 6), (112, 6), (120, 6), (102, 6), (103, 6), (118, 6), (116, 6), (115, 6), (129, 7), (140, 7), (138, 7), (122, 7), (123, 7), (124, 7), (126, 7), (137, 7), (157, 8), (149, 8), (159, 8), (143, 8), (155, 8), (156, 8), (153, 8), (141, 8), (174, 9), (179, 9), (176, 9), (170, 9), (172, 9), (169, 9), (178, 9), (165, 9)])"
non_spreading_dirlaynet_minbudget,0.4161844999762252,201,"(18, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 2), (36, 2)])"
non_spreading_minbudget,0.04368980001891032,201,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 1), (36, 1)])"
heuristic_minbudget,0.8759675000328571,201,"(4, [(7, 1), (20, 1), (10, 1), (11, 1), (35, 2), (37, 2), (28, 2), (32, 2), (51, 3), (52, 3), (42, 3), (53, 3), (80, 4), (78, 4), (76, 4), (64, 4), (93, 5), (85, 5), (95, 5), (84, 5), (111, 6), (101, 6), (108, 6), (112, 6), (129, 7), (121, 7), (131, 7), (136, 7), (145, 8), (146, 8), (158, 8), (143, 8), (173, 9), (175, 9), (172, 9), (174, 9)])"
non_spreading_dirlaynet_minbudget,0.4271332999924198,201,"(19, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (14, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 2)])"
non_spreading_minbudget,0.03373650001594797,201,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (14, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 1)])"
heuristic_minbudget,1.1452832000213675,201,"(10, [(10, 1), (5, 1), (18, 1), (14, 1), (20, 1), (11, 1), (2, 1), (17, 1), (1, 1), (4, 1), (25, 2), (24, 2), (31, 2), (39, 2), (38, 2), (37, 2), (28, 2), (32, 2), (21, 2), (36, 2), (42, 3), (41, 3), (49, 3), (52, 3), (60, 3), (53, 3), (59, 3), (43, 3), (56, 3), (51, 3), (64, 4), (66, 4), (74, 4), (80, 4), (68, 4), (76, 4), (75, 4), (63, 4), (69, 4), (71, 4), (84, 5), (94, 5), (99, 5), (81, 5), (82, 5), (88, 5), (90, 5), (100, 5), (87, 5), (92, 5), (112, 6), (116, 6), (108, 6), (111, 6), (117, 6), (120, 6), (104, 6), (106, 6), (102, 6), (103, 6), (134, 7), (133, 7), (124, 7), (123, 7), (126, 7), (137, 7), (132, 7), (121, 7), (129, 7), (125, 7), (150, 8), (141, 8), (151, 8), (160, 8), (143, 8), (155, 8), (156, 8), (153, 8), (154, 8), (144, 8), (174, 9), (178, 9), (165, 9), (173, 9), (175, 9), (164, 9), (176, 9), (180, 9), (161, 9), (163, 9)])"
non_spreading_dirlaynet_minbudget,0.4209926000330597,201,"(3, [(115, 1), (158, 1), (172, 1)])"
non_spreading_minbudget,0.1202223000000231,201,"(3, [(115, 1), (172, 1), (158, 1)])"
heuristic_minbudget,0.6528077000402845,201,"(1, [(20, 1), (37, 2), (42, 3), (76, 4), (84, 5), (115, 6), (122, 7), (158, 8), (172, 9)])"
non_spreading_dirlaynet_minbudget,0.4204702000133693,201,"(18, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 2), (36, 2)])"
non_spreading_minbudget,0.030296700017061085,201,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 1), (36, 1)])"
heuristic_minbudget,1.3247054999810643,201,"(7, [(2, 1), (8, 1), (4, 1), (20, 1), (10, 1), (11, 1), (5, 1), (21, 2), (39, 2), (40, 2), (30, 2), (33, 2), (37, 2), (28, 2), (51, 3), (53, 3), (49, 3), (45, 3), (57, 3), (46, 3), (44, 3), (71, 4), (70, 4), (78, 4), (62, 4), (61, 4), (76, 4), (64, 4), (99, 5), (91, 5), (95, 5), (84, 5), (94, 5), (100, 5), (81, 5), (117, 6), (118, 6), (119, 6), (101, 6), (108, 6), (111, 6), (112, 6), (123, 7), (129, 7), (127, 7), (136, 7), (133, 7), (135, 7), (122, 7), (156, 8), (144, 8), (146, 8), (143, 8), (155, 8), (153, 8), (141, 8), (178, 9), (167, 9), (171, 9), (174, 9), (179, 9), (165, 9), (166, 9)])"
non_spreading_dirlaynet_minbudget,0.4119363999925554,201,"(19, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (36, 1), (28, 2)])"
non_spreading_minbudget,0.030100599979050457,201,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (13, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (28, 1), (36, 1)])"
heuristic_minbudget,1.1341007000301033,201,"(7, [(10, 1), (11, 1), (8, 1), (16, 1), (13, 1), (19, 1), (20, 1), (21, 2), (40, 2), (24, 2), (29, 2), (34, 2), (37, 2), (28, 2), (42, 3), (45, 3), (47, 3), (53, 3), (59, 3), (43, 3), (56, 3), (67, 4), (70, 4), (77, 4), (61, 4), (76, 4), (64, 4), (66, 4), (100, 5), (81, 5), (92, 5), (97, 5), (96, 5), (90, 5), (86, 5), (102, 6), (103, 6), (113, 6), (107, 6), (108, 6), (111, 6), (112, 6), (137, 7), (123, 7), (127, 7), (136, 7), (138, 7), (135, 7), (122, 7), (141, 8), (142, 8), (151, 8), (146, 8), (143, 8), (155, 8), (156, 8), (174, 9), (166, 9), (164, 9), (180, 9), (172, 9), (178, 9), (179, 9)])"
non_spreading_dirlaynet_minbudget,0.3933684999938123,201,"(18, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 2), (36, 2)])"
non_spreading_minbudget,0.040844300005119294,201,"(20, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (12, 1), (16, 1), (17, 1), (18, 1), (19, 1), (20, 1), (21, 1), (28, 1), (36, 1)])"
heuristic_minbudget,0.8038300999905914,201,"(5, [(6, 1), (4, 1), (20, 1), (10, 1), (11, 1), (37, 2), (36, 2), (22, 2), (40, 2), (27, 2), (49, 3), (41, 3), (50, 3), (42, 3), (53, 3), (66, 4), (64, 4), (71, 4), (62, 4), (76, 4), (92, 5), (91, 5), (96, 5), (84, 5), (94, 5), (112, 6), (115, 6), (108, 6), (111, 6), (117, 6), (122, 7), (123, 7), (124, 7), (126, 7), (137, 7), (155, 8), (158, 8), (152, 8), (143, 8), (156, 8), (178, 9), (166, 9), (173, 9), (163, 9), (174, 9)])"
non_spreading_dirlaynet_minbudget,0.322734700050205,196,"(7, [(5, 1), (16, 1), (19, 1), (20, 1), (21, 1), (25, 1), (29, 1), (14, 2), (15, 2), (17, 2), (22, 2), (23, 2), (26, 2)])"
non_spreading_minbudget,0.02472970000235364,196,"(13, [(5, 1), (14, 1), (15, 1), (16, 1), (17, 1), (29, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (25, 1), (26, 1)])"
heuristic_minbudget,0.4472620000015013,196,"(3, [(5, 1), (7, 1), (4, 1), (17, 2), (26, 2), (14, 2), (39, 3), (27, 3), (28, 3), (43, 4), (49, 4), (40, 4), (62, 5), (56, 5), (57, 5), (77, 6), (66, 6), (69, 6), (89, 7), (85, 7), (83, 7), (92, 8), (94, 8), (103, 8), (105, 9), (110, 9), (114, 9), (128, 10), (126, 10), (121, 10), (134, 11), (132, 11), (136, 11), (151, 12), (149, 12), (153, 12), (166, 13), (162, 13), (159, 13)])"
non_spreading_dirlaynet_minbudget,0.3062262000166811,196,"(13, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (13, 1), (25, 1)])"
non_spreading_minbudget,0.023922199965454638,196,"(13, [(1, 1), (2, 1), (3, 1), (4, 1), (5, 1), (6, 1), (7, 1), (8, 1), (9, 1), (10, 1), (11, 1), (13, 1), (25, 1)])"
heuristic_minbudget,0.4610761000076309,196,"(3, [(2, 1), (11, 1), (7, 1), (26, 2), (14, 2), (20, 2), (31, 3), (39, 3), (27, 3), (47, 4), (49, 4), (40, 4), (57, 5), (62, 5), (56, 5), (66, 6), (67, 6), (75, 6), (89, 7), (86, 7), (81, 7), (92, 8), (94, 8), (103, 8), (115, 9), (110, 9), (114, 9), (126, 10), (121, 10), (128, 10), (132, 11), (136, 11), (138, 11), (146, 12), (151, 12), (149, 12), (169, 13), (162, 13), (159, 13), (171, 14), (177, 14), (180, 14)])"
non_spreading_dirlaynet_minbudget,0.2983475000364706,196,"(1, [(189, 1)])"
non_spreading_minbudget,0.018985999980941415,196,"(1, [(189, 1)])"
heuristic_minbudget,0.39296460000332445,196,"(1, [(7, 1), (26, 2), (39, 3), (40, 4), (62, 5), (66, 6), (89, 7), (92, 8), (110, 9), (126, 10), (132, 11), (151, 12), (159, 13), (180, 14)])"
non_spreading_dirlaynet_minbudget,0.33032800001092255,196,"(7, [(16, 1), (19, 1), (20, 1), (21, 1), (23, 1), (25, 1), (29, 1), (14, 2), (15, 2), (17, 2), (22, 2), (24, 2), (26, 2)])"
non_spreading_minbudget,0.023520100046880543,196,"(13, [(14, 1), (15, 1), (16, 1), (17, 1), (29, 1), (19, 1), (20, 1), (21, 1), (22, 1), (23, 1), (24, 1), (25, 1), (26, 1)])"
